dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall
credit_g,0.13746175765991211,0.0060892383140535595,0.028302550315856934,0.005195523712552531,99,3,26,4,"{'rforest__n_estimators': 99, 'rforest__min_samples_split': 3, 'rforest__min_samples_leaf': 26, 'rforest__max_depth': 4}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.695,0.695,0.6990000000000001,0.0020000000000000018,98,0.7838095238095237,0.7241666666666666,0.7467261904761904,0.7505952380952381,0.7575,0.7400595238095239,0.7576190476190476,0.8011904761904762,0.7397619047619047,0.730952380952381,0.7532380952380953,0.022400608769464952,82,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8200589970501475,0.8189910979228486,0.8227285389090643,0.0016194473597243345,96,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6984924623115578,0.700507614213198,0.6999000076524755,0.0004929865490943611,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9928571428571429,0.9857142857142858,0.997857142857143,0.004573660169594876,7
kr_vs_kp,0.06781876087188721,0.006051198906028759,0.0310992956161499,0.0031256161369271596,25,13,29,3,"{'rforest__n_estimators': 25, 'rforest__min_samples_split': 13, 'rforest__min_samples_leaf': 29, 'rforest__max_depth': 3}",0.9296875,0.9342723004694836,0.945226917057903,0.9389671361502347,0.9327073552425665,0.9484375,0.9233176838810642,0.9139280125195618,0.9546165884194053,0.9154929577464789,0.9336653951486698,0.012895470269508538,100,0.9804802160385112,0.9853882399136153,0.9871650142338273,0.9758466673210955,0.9904512355492748,0.9898634104340338,0.9835623834298617,0.9666535780897221,0.9866594679493472,0.985117470411588,0.9831187683370878,0.006844369502778994,100,0.9248747913188647,0.9292929292929293,0.9405772495755518,0.934453781512605,0.9264957264957265,0.9445378151260504,0.9153713298791019,0.9081803005008348,0.9514237855946399,0.906896551724138,0.9282104261020443,0.014258083786419212,100,0.9453924914675768,0.9550173010380623,0.9753521126760564,0.9586206896551724,0.9713261648745519,0.972318339100346,0.9671532846715328,0.9251700680272109,0.9726027397260274,0.9598540145985401,0.9602807205835078,0.014758644608408054,96,0.9052287581699346,0.9049180327868852,0.9081967213114754,0.9114754098360656,0.8856209150326797,0.9183006535947712,0.8688524590163934,0.8918032786885246,0.9311475409836065,0.8594771241830066,0.8985020893603343,0.02102203890371616,100
kr_vs_kp,0.09707162380218506,0.005918924329264966,0.03348464965820312,0.003912611432624494,44,9,24,3,"{'rforest__n_estimators': 44, 'rforest__min_samples_split': 9, 'rforest__min_samples_leaf': 24, 'rforest__max_depth': 3}",0.934375,0.9405320813771518,0.9530516431924883,0.9358372456964006,0.9374021909233177,0.9484375,0.9358372456964006,0.9076682316118936,0.9546165884194053,0.9264475743348983,0.9374205301251954,0.013003790554416918,99,0.9853430394113734,0.9902081083734171,0.9932021203494652,0.9842495337194463,0.9908634124320399,0.9890562013228444,0.9907823696868558,0.9705703347403554,0.9899823304211248,0.9889742683860331,0.9873231718842955,0.006117275615358166,98,0.9292929292929293,0.9355932203389831,0.9494949494949495,0.931323283082077,0.9322033898305084,0.9445378151260504,0.9301533219761499,0.9011725293132329,0.9512605042016806,0.9185441941074524,0.9323576136764015,0.014101414365113208,99,0.9583333333333334,0.968421052631579,0.9757785467128027,0.952054794520548,0.9683098591549296,0.972318339100346,0.9680851063829787,0.9212328767123288,0.9758620689655172,0.977859778597786,0.963825575611215,0.016121604753030663,75,0.9019607843137255,0.9049180327868852,0.9245901639344263,0.9114754098360656,0.8986928104575164,0.9183006535947712,0.8950819672131147,0.8819672131147541,0.9278688524590164,0.8660130718954249,0.90308689596057,0.018129751744954955,99
kr_vs_kp,0.07275822162628173,0.003204064556348287,0.03072948455810547,0.0018643206912380267,26,21,17,5,"{'rforest__n_estimators': 26, 'rforest__min_samples_split': 21, 'rforest__min_samples_leaf': 17, 'rforest__max_depth': 5}",0.93125,0.9389671361502347,0.9577464788732394,0.9405320813771518,0.9327073552425665,0.95,0.9389671361502347,0.9092331768388107,0.9593114241001565,0.9374021909233177,0.9396116979655712,0.013681625420687946,98,0.9901031270791749,0.9935015215470697,0.9938058309610287,0.9905271424364386,0.993120571551944,0.9903673046064734,0.993202120349465,0.9854176892117404,0.9940070678315501,0.9909762703880352,0.991502864596292,0.0025016238665712142,93,0.9261744966442953,0.934010152284264,0.9550748752079867,0.9362416107382551,0.927487352445194,0.9463087248322147,0.933786078098472,0.903010033444816,0.9566666666666667,0.9324324324324325,0.9351192422794596,0.01472570839541561,98,0.9517241379310345,0.965034965034965,0.9695945945945946,0.9587628865979382,0.9581881533101045,0.9724137931034482,0.9683098591549296,0.9215017064846417,0.9728813559322034,0.965034965034965,0.9603446417178825,0.014443258966461758,94,0.9019607843137255,0.9049180327868852,0.940983606557377,0.9147540983606557,0.8986928104575164,0.9215686274509803,0.9016393442622951,0.8852459016393442,0.940983606557377,0.9019607843137255,0.9112707596699883,0.017394990357449173,91
credit_g_mod,0.06712479591369629,0.0008103541376561161,0.02441227436065674,0.008299357959057342,48,22,27,27,"{'rforest__n_estimators': 48, 'rforest__min_samples_split': 22, 'rforest__min_samples_leaf': 27, 'rforest__max_depth': 27}",0.695,0.7,0.695,0.695,0.705,0.7,0.695,0.7,0.695,0.69,0.6970000000000001,0.0040000000000000036,100,0.7429761904761905,0.7191666666666667,0.7369047619047618,0.7611904761904762,0.7394047619047619,0.7613095238095238,0.740952380952381,0.8023809523809524,0.7423809523809523,0.7238095238095238,0.7470476190476191,0.022403914259558753,80,0.8200589970501475,0.8235294117647058,0.8200589970501475,0.8200589970501475,0.8259587020648967,0.8235294117647058,0.8200589970501475,0.8235294117647058,0.8200589970501475,0.8154761904761905,0.8212318113085942,0.0027961587469289167,100,0.6984924623115578,0.7,0.6984924623115578,0.6984924623115578,0.7035175879396985,0.7,0.6984924623115578,0.7,0.6984924623115578,0.6989795918367347,0.6994959491334223,0.0014912187761210941,100,0.9928571428571429,1.0,0.9928571428571429,0.9928571428571429,1.0,1.0,0.9928571428571429,1.0,0.9928571428571429,0.9785714285714285,0.9942857142857143,0.006226998490772396,18
credit_g_mod,0.11184029579162598,0.00728745312353721,0.02424464225769043,0.0033282933828156676,75,29,27,16,"{'rforest__n_estimators': 75, 'rforest__min_samples_split': 29, 'rforest__min_samples_leaf': 27, 'rforest__max_depth': 16}",0.695,0.7,0.695,0.695,0.7,0.7,0.7,0.7,0.695,0.695,0.6975,0.0025000000000000022,99,0.7440476190476191,0.7186904761904762,0.7316666666666667,0.7659523809523809,0.7488095238095237,0.7486904761904762,0.7353571428571429,0.799404761904762,0.7355952380952382,0.723095238095238,0.7451309523809524,0.022268744174743706,92,0.8200589970501475,0.8235294117647058,0.8200589970501475,0.8200589970501475,0.8235294117647058,0.8235294117647058,0.8224852071005917,0.8235294117647058,0.8200589970501475,0.817910447761194,0.8214749290121199,0.0019654322478956285,99,0.6984924623115578,0.7,0.6984924623115578,0.6984924623115578,0.7,0.7,0.702020202020202,0.7,0.6984924623115578,0.7025641025641025,0.6998554153830536,0.0013977650222903773,95,0.9928571428571429,1.0,0.9928571428571429,0.9928571428571429,1.0,1.0,0.9928571428571429,1.0,0.9928571428571429,0.9785714285714285,0.9942857142857143,0.006226998490772396,18
credit_g_mod,0.11820151805877685,0.0031009737600567254,0.023004961013793946,0.0016465224074889142,82,27,28,14,"{'rforest__n_estimators': 82, 'rforest__min_samples_split': 27, 'rforest__min_samples_leaf': 28, 'rforest__max_depth': 14}",0.7,0.7,0.695,0.7,0.7,0.7,0.7,0.7,0.695,0.69,0.6980000000000001,0.003316624790355403,96,0.7460714285714285,0.7146428571428572,0.7319047619047618,0.7583333333333333,0.7516666666666667,0.7451190476190476,0.7336904761904761,0.798452380952381,0.7307142857142858,0.7323809523809525,0.7442976190476192,0.021586747556499274,96,0.8235294117647058,0.8235294117647058,0.8200589970501475,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8224852071005917,0.8235294117647058,0.8200589970501475,0.8154761904761905,0.8219255862265312,0.002535936306680236,96,0.7,0.7,0.6984924623115578,0.7,0.7,0.7,0.702020202020202,0.7,0.6984924623115578,0.6989795918367347,0.6997984718480053,0.0009623748139768319,97,1.0,1.0,0.9928571428571429,1.0,1.0,1.0,0.9928571428571429,1.0,0.9928571428571429,0.9785714285714285,0.9957142857142856,0.006546536707079777,11
phoneme_mod,0.10169923305511475,0.004561867332326099,0.014928936958312988,0.00466371119025108,25,13,29,3,"{'n_estimators': 25, 'min_samples_split': 13, 'min_samples_leaf': 29, 'max_depth': 3}",0.7890841813135985,0.7890841813135985,0.7909343200740055,0.7872340425531915,0.7861111111111111,0.7631822386679001,0.793709528214616,0.7770582793709528,0.8075855689176689,0.7814814814814814,0.7865464933018125,0.010900989593454636,100,0.8693349794374617,0.867187887095975,0.8541732042875783,0.8464786468508123,0.8704681421088102,0.8529344971674898,0.8570057145688472,0.8531223677473698,0.8759159886907854,0.8624059932774082,0.8609027421232538,0.009068158951181448,100,0.6082474226804123,0.6013986013986014,0.602112676056338,0.6020761245674741,0.5982608695652174,0.5169811320754717,0.6201022146507666,0.5764499121265377,0.6498316498316499,0.5958904109589042,0.5971351013911372,0.032172376420732784,99,0.6679245283018868,0.6745098039215687,0.6812749003984063,0.6692307692307692,0.6666666666666666,0.6431924882629108,0.674074074074074,0.6507936507936508,0.6992753623188406,0.651685393258427,0.6678627637227201,0.015538309448399429,100,0.5583596214511041,0.5425867507886435,0.5394321766561514,0.5471698113207547,0.5425867507886435,0.43217665615141954,0.5741324921135647,0.5173501577287066,0.6069182389937107,0.5488958990536278,0.5409608555046326,0.042724768021966016,97
phoneme_mod,0.5180279731750488,0.01293634931434579,0.028292226791381835,0.006497192826907683,127,12,7,3,"{'n_estimators': 127, 'min_samples_split': 12, 'min_samples_leaf': 7, 'max_depth': 3}",0.7946345975948196,0.7844588344125809,0.7890841813135985,0.7816836262719704,0.7907407407407407,0.7724329324699353,0.7890841813135985,0.782608695652174,0.8066604995374653,0.7814814814814814,0.7872869770788365,0.00873692129954121,99,0.8689819479082366,0.8687569161147537,0.8621587361884155,0.8556138051550897,0.8721301850986684,0.8530212066658959,0.8612441574314169,0.8549845574512362,0.8789637890814972,0.868706872671796,0.8644562173767006,0.008004133611980057,96,0.6145833333333334,0.575591985428051,0.5913978494623656,0.5677655677655677,0.597864768683274,0.5461254612546126,0.5793357933579336,0.5825932504440497,0.6402753872633391,0.5859649122807018,0.5881498309273228,0.02444040781543483,100,0.6833976833976834,0.6810344827586207,0.6846473029045643,0.6798245614035088,0.6857142857142857,0.6577777777777778,0.6977777777777778,0.6666666666666666,0.7072243346007605,0.6600790513833992,0.6804143924385044,0.014801491038261495,97,0.5583596214511041,0.49842271293375395,0.5205047318611987,0.48742138364779874,0.5299684542586751,0.4668769716088328,0.4952681388012618,0.5173501577287066,0.5849056603773585,0.526813880126183,0.5185891712794873,0.032829930026529175,100
phoneme_mod,0.1971445322036743,0.006473960993034067,0.014449667930603028,0.004488716913472163,48,22,19,3,"{'n_estimators': 48, 'min_samples_split': 22, 'min_samples_leaf': 19, 'max_depth': 3}",0.7983348751156337,0.790009250693802,0.790009250693802,0.788159111933395,0.7916666666666666,0.7715078630897317,0.7964847363552267,0.782608695652174,0.8048103607770583,0.7824074074074074,0.7895998218384898,0.008886349627809747,98,0.8641096999025552,0.8676606603134754,0.8588183559879101,0.8521559220884132,0.8676773982825555,0.8530005615472277,0.8597804185178457,0.8538511404363552,0.8779664020706084,0.8631894687664086,0.8618210027913357,0.00764261909491685,99,0.6241379310344828,0.6024518388791593,0.599647266313933,0.5946902654867257,0.6086956521739131,0.5400372439478585,0.6153846153846154,0.5869947275922671,0.6393162393162393,0.5898778359511344,0.6001233616080328,0.025183350867865714,98,0.688212927756654,0.6771653543307087,0.68,0.680161943319838,0.6782945736434108,0.6590909090909091,0.6901960784313725,0.6626984126984127,0.700374531835206,0.66015625,0.6776350981106511,0.01293014105253568,99,0.5709779179810726,0.5425867507886435,0.5362776025236593,0.5283018867924528,0.5520504731861199,0.45741324921135645,0.555205047318612,0.526813880126183,0.5880503144654088,0.5331230283911672,0.5390800150784677,0.032917379976193074,98
